Px_ion_1 Py_ion_1 Pz_ion_1 Px_ion_2 Py_ion_2 Pz_ion_2 Px_neutral Py_neutral Pz_neutral Px_elec_1 Py_elec_1 Pz_elec_1 Px_elec_2 Py_elec_2 Pz_elec_2
5.741567194391465456e+00 4.278019967959127534e+00 6.717601450237240535e+00 -2.275474432952532045e+00 3.865680153156793253e+00 -2.888142474289153494e+00 1.884328072866301440e+00 3.954848351767472625e+00 -4.120254679071925885e+00 -1.894303818981639131e-01 -1.802360981049970778e-01 -1.653880460932934116e-01 -8.304365432548262982e-01 -5.887732596605000923e-01 7.752787887890436602e-01
5.559919459886897286e+00 4.300819842022514550e+00 6.465329927708287627e+00 -1.853907817717189932e+00 1.835483004245384020e+00 -4.964086545953570351e+00 1.450280131056719490e+00 2.279153565946980819e+00 -4.887572328136772448e+00 -5.565758960911930675e-01 -4.327238136128181978e-01 -3.150023468481389921e-01 -4.672742796510928609e-01 -5.114192454676806943e-01 6.916039188019481587e-01
4.279430429422339976e+00 6.903613081973120735e+00 5.006913664405674425e+00 -2.517097556949635884e+00 1.290503107338260458e+00 -4.149940076807709488e+00 4.756876825661677799e+00 2.393035590232938326e+00 -2.548842784344853563e+00 -2.602727983883789675e-01 -2.463274437578303333e-01 -8.515287963730653331e-01 -2.685383080965062508e-01 -2.344350577338076558e-01 1.150224037464611104e+00
3.729620322487125605e+00 3.336411920975309808e+00 8.401546606830290642e+00 -2.186415442137252363e+00 3.215882189525459012e+00 -4.112361625346379057e+00 1.053222793743331387e+00 7.727222721882591738e-01 -5.887075107732792745e+00 -1.403857567361603831e-01 -4.380655681776304822e-01 -6.100876954965964716e-01 -3.583169040676184025e-01 -7.925653859948496027e-01 9.865348143208675369e-01
3.044226469438497951e+00 4.476348710501005357e+00 8.017473013276370963e+00 -3.218511095375974129e+00 2.790574678703650058e+00 -3.055796781047063426e+00 2.675699428692686066e+00 3.525673917630039345e+00 -3.844040930308136872e+00 -2.599003953610555806e-01 -2.226144433882334406e-01 -3.115416409994990476e-01 -5.204901195311466555e-01 -4.747375353302874523e-01 5.020643790072136792e-01
7.475419936090559325e+00 1.648023790169704572e+00 5.902562533778590748e+00 -1.060502601440160175e+00 1.997721995742691936e+00 -5.037751290359231859e+00 3.056094923571953448e+00 2.019242860745185553e+00 -4.113460781599348692e+00 -4.967171184985845200e-01 -4.144524392574152061e-01 -2.596517920153249559e-01 -7.640823754577545923e-01 -5.700008335736181930e-01 6.929395522810728458e-01
4.635587221244897194e+00 5.012008472706607876e+00 6.664886632277705836e+00 -2.045826309859501091e+00 2.563380889809407925e+00 -4.567867188545757351e+00 1.802691282892181501e+00 2.689126631235872367e+00 -4.614375397888461627e+00 -6.263185417463861260e-01 -5.565406728573916162e-01 -6.389930292545039636e-01 -3.171152183899523247e-01 -4.204359697299462351e-01 6.482539309845548603e-01
3.869610883759086573e+00 4.622913061018582681e+00 7.418177945625195058e+00 -2.497201530308307049e+00 2.056334329021825003e+00 -4.305081651242325336e+00 2.920169562289288923e+00 3.641551615958487975e+00 -3.350954360110439012e+00 -3.682804078976566475e-01 -6.815564680558745536e-01 -4.646717463338219112e-01 -4.997785971872839572e-01 -5.467789877418890443e-01 7.758742885366958220e-01
3.878658250337347457e+00 4.850188561509432894e+00 7.370331182471176135e+00 -3.155526678737578639e+00 2.827875804347977695e+00 -3.437197183175684234e+00 2.970936622688393314e+00 1.905773358025253161e+00 -4.308191744359521458e+00 -1.934502212788374031e-01 -3.716222212873794284e-01 -4.699432432273043525e-01 -3.385749523814228779e-01 -5.273485673925728534e-01 4.841354452294870381e-01
4.938131353822263314e+00 6.898751118021228201e+00 3.739331555961405318e+00 -4.173232569086746224e+00 2.806372807256269919e+00 -2.761387831679051441e+00 1.353094853855353774e+00 1.380862889753493139e+00 -5.720147967401183031e+00 -1.673121196046357118e-01 -1.548266848290103526e-01 -1.632304779516819127e-01 -5.615634288582050937e-01 -4.000731240246331311e-01 7.159656339587924245e-01
3.007655180831754649e+00 3.805063180107024934e+00 7.645540726638246909e+00 -2.986509067407911555e+00 3.489723225971689047e+00 -3.025796473182388091e+00 3.274768022410356583e+00 3.994239232651482840e+00 -2.622018015056621909e+00 -1.405489112844800770e-01 -4.159255614351191066e-01 -5.711102581802341982e-01 -4.673144257497743315e-01 -1.768697155167957280e-01 9.032312000477384917e-01
4.217596629145014653e+00 3.080377044701283040e+00 8.145190170465403057e+00 -3.731485793996967004e+00 3.260386439541198111e+00 -2.126643767469508894e+00 2.796590964865030227e+00 2.833566070895778388e+00 -4.098602024722930892e+00 -3.054201912031872523e-01 -1.733274436960267062e-01 -8.478479019616627088e-01 -2.921050314612016474e-01 -5.947885563381453133e-01 6.618637602803342235e-01
3.399261915158631187e+00 4.428794732077427909e+00 7.892001311629170068e+00 -2.859155643677633751e+00 3.096124034835393335e+00 -3.222680693034726485e+00 2.032681929941555055e+00 4.084728615845771849e+00 -3.593528117942074829e+00 -4.783022787196395398e-01 -5.661935075823429919e-01 -5.887343340105732903e-01 -4.335593663788381291e-01 -5.136554178468585308e-01 6.842346879805779603e-01
5.235824927616303803e+00 5.039538167803191193e+00 6.692261543107629329e+00 -3.481928343686590210e+00 2.438174922717696091e+00 -3.792050034215423082e+00 3.584603099496153522e+00 3.115578883334970683e+00 -3.536813655312567750e+00 -6.721136462600957318e-01 -3.133997280101058491e-01 -6.277179097106507788e-01 -2.479702924006731146e-01 -4.733831726878302004e-01 8.686992552098247167e-01
2.484002501483497216e+00 1.493535184927123005e+00 9.176688179095283004e+00 -3.316821830777840319e+00 2.667193822517683888e+00 -3.746161472007282445e+00 3.217228794354812127e+00 3.356978398203386948e+00 -3.706207035265141503e+00 -3.119769789033078888e-01 -2.759535870050365269e-01 -3.578707833327929300e-01 -5.432376059316104122e-01 -6.442398229160307688e-01 7.857189683277504555e-01
2.320757986544482510e+00 3.740239408294550483e+00 7.998276929828189274e+00 -2.477540757636900626e+00 2.111486490886783862e+00 -4.271610670913950081e+00 2.829832039279342570e+00 3.698154926346793214e+00 -3.896993761222355523e+00 -3.699312978439977528e-01 -4.305173363402871600e-01 -6.721455837341394624e-01 -4.840434065683831277e-01 -2.779874650429818850e-01 4.253037128554532087e-01
3.030377003772131594e+00 7.072435641961663855e+00 5.723373410288142615e+00 -3.440795825275736242e+00 2.549433259153585318e+00 -3.966995791984027520e+00 3.211177342277627744e+00 3.876665313610317742e+00 -2.431483484010660057e+00 -3.386990339715742482e-01 -3.383162533160016805e-01 -8.046453969710672949e-01 -3.517259252826868687e-01 -6.809850105381658469e-01 8.058381125687772428e-01
5.550238078222482940e+00 6.175773114693972055e+00 4.268203532985582527e+00 -2.955428357850000687e+00 2.204803398351772081e+00 -4.226466456830587859e+00 1.694705593877295469e+00 1.822439400992474701e+00 -5.105179317648730120e+00 -3.673673320794161867e-01 -4.453850008916288017e-01 -7.479484087323329256e-01 -6.444459425738987557e-01 -4.152924558343359385e-01 1.172852730411492850e+00
6.681612426964478324e+00 3.679864954105297237e+00 5.806006894211972913e+00 -3.166386128831615743e+00 2.172916373745489516e+00 -3.576888046218481332e+00 2.553421669235088842e+00 3.346368221661323528e+00 -3.396131447770779577e+00 -1.848242056868801275e-01 -3.106550257190862085e-01 -2.520941185033230281e-01 -6.778543689618780066e-01 -7.182824842815042077e-01 7.061782339041605683e-01
4.790517959060708542e+00 5.583028111286065354e+00 6.203402602845409675e+00 -3.657232532249159451e+00 3.523061889892986631e+00 -2.498189786904346565e+00 3.459852890106402512e+00 3.067230370521747407e+00 -3.269323831712045436e+00 -2.594018392660874528e-01 -3.488983812135605378e-01 -4.151692492076555774e-01 -4.778167798233485253e-01 -6.631829842870259339e-01 9.649714268990430277e-01
4.751304472431598036e+00 2.809986150315952891e+00 7.731221296039303859e+00 -2.570172842170320493e+00 4.288221644861550885e+00 -2.399922862230555065e+00 1.940649872641488916e+00 1.962655996610382259e+00 -5.178061966840939334e+00 -4.685649707927973528e-01 -2.903077313700089812e-01 -4.486482218438178071e-01 -4.397840118425092593e-01 -5.465456750202335456e-01 3.244807190720585544e-01
5.061459741313572458e+00 4.643520117531725333e+00 6.215246364251609812e+00 -2.504467252436893165e+00 2.778164535513706568e+00 -4.038034799421551746e+00 2.848536332491485190e+00 2.469303552729375628e+00 -3.849665960146050558e+00 -3.168323808791919660e-01 -3.502974477224731209e-01 -6.342481000755033627e-01 -4.264426034568029600e-01 -8.686649228910727771e-01 1.016343830981599305e+00
3.649468699356536838e+00 6.511570776418597717e+00 5.781582145991313482e+00 -2.080960915465376981e+00 1.661021092379941999e+00 -4.776648240376624166e+00 3.823022897001898013e+00 3.051693697272298333e+00 -3.329347317771828685e+00 -3.407964499314888318e-01 -5.561003430449087404e-01 -3.781856037022201522e-01 -4.236041677784886383e-01 -3.554528076964521555e-01 6.674610208837872261e-01
2.646590695384972491e+00 6.564440885660573599e+00 5.880987478738528118e+00 -1.511437428442421238e+00 2.604057201925604748e+00 -4.228927995517039129e+00 1.882988048487475252e+00 2.470582184485226485e+00 -5.235602612473023498e+00 -4.772332613012615909e-01 -6.166442541202610261e-01 -5.232115805475535675e-01 -4.229354938218620186e-01 -8.632033883066297930e-01 1.015742111821099636e+00
3.525835260661970949e+00 2.845411479762119278e+00 8.345625714644480553e+00 -1.550982473063110767e+00 2.616429014230130079e+00 -4.456066897379559855e+00 1.900333394274481558e+00 3.250771496746149847e+00 -4.132800125192043872e+00 -2.727968789325139753e-01 -2.705465135928473153e-01 -6.313627588192629592e-01 -3.191276224054399591e-01 -5.667657786902229322e-01 7.013638723636878014e-01
3.627864022052727400e+00 4.880717612736941824e+00 7.336568403405430594e+00 -1.740753147144579627e+00 3.149305891518988432e+00 -4.093563131378711084e+00 2.166458489379397445e+00 3.222592275363497460e+00 -4.659392965360073191e+00 -1.695578040863578440e-01 -1.919798735821990898e-01 -5.832704615248526236e-01 -4.261120188271880771e-01 -5.633813755952914448e-01 5.691042982239283843e-01
6.283530273928525922e+00 4.228380369039280495e+00 5.814568463242304475e+00 -3.571285430658669657e+00 3.279084157954174295e+00 -2.390865734161297329e+00 2.237607375335973092e+00 4.165382049186236557e+00 -3.297116284189307578e+00 -3.236346761528371418e-01 -1.215773993196298253e-01 -2.824366871611417862e-01 -4.255680138938569557e-01 -2.721447739733560134e-01 8.025795759227625226e-01
2.118146598068038067e+00 5.446287586504492850e+00 7.038985838312306065e+00 -2.791043789626948435e+00 3.063388948880670704e+00 -3.667568513938876062e+00 2.421522032643026456e+00 3.197217520630529997e+00 -4.058021784811922217e+00 -4.174414035399676148e-01 -3.198426053955112924e-01 -5.316494938986074947e-01 -6.963945860415277078e-01 -4.482011533524601354e-01 6.226403936025514119e-01
3.553396946012678193e+00 3.265426426588008191e+00 7.942027192100343136e+00 -1.535504923935862021e+00 4.504731348184538575e+00 -2.718729346104957756e+00 2.016253345615580006e+00 2.238649090639960537e+00 -4.717830669394539100e+00 -6.886951829521007484e-01 -2.417441257258252929e-01 -6.379576843068536229e-01 -5.351012969719530776e-01 -4.927665729102559955e-01 4.063386821526453474e-01
4.051906519972435561e+00 4.241475070314566942e+00 7.714758851384968530e+00 -1.306174113005047932e+00 2.137334905059891987e+00 -4.923851194851964763e+00 2.419101905321768609e+00 3.138574041855703989e+00 -3.727980036311677292e+00 -4.125479840253731822e-01 -1.860450541566986971e-01 -6.675267486848546206e-01 -4.623008271874757824e-01 -7.054388149369915650e-01 5.064354461709230648e-01
5.028011035906770232e+00 5.380449826916698264e+00 5.666402758114377214e+00 -2.539746085108736562e+00 1.898181761956236890e+00 -4.150520926966113855e+00 2.191100427074509582e+00 2.563974919021515309e+00 -4.969387965399135965e+00 -4.806572409823023362e-01 -4.677807484191404130e-01 -6.796609473496706411e-01 -6.585027747657308250e-01 -6.538808717882713673e-01 4.317315169902298244e-01
4.488607851518374048e+00 6.442939009910594983e+00 5.399804863009282307e+00 -4.054052449910517275e+00 1.773082279902804759e+00 -3.655315949080220062e+00 1.905958872860752606e+00 3.379244409524287729e+00 -4.271610751694953301e+00 -3.849350154022165849e-01 -4.872344775451439847e-01 -7.548584363334825964e-01 -2.546371258941430016e-01 -4.763635326627898570e-01 6.817038530884396152e-01
4.568189963177142765e+00 4.081662858180508557e+00 7.036745933670383479e+00 -2.650128223163852770e+00 1.620332018677636654e+00 -4.412219697401068785e+00 2.941797426524618064e+00 3.693686709087442122e+00 -3.127583620255291574e+00 -2.860557133411338326e-01 -3.950254383202229658e-01 -3.492270460214438321e-01 -5.481952414348461033e-01 -4.802829129717890444e-01 7.370353667960276578e-01
5.058403301561250842e+00 4.628448830510013323e+00 6.207466760077910095e+00 -3.005026990117373398e+00 2.985991678995236320e+00 -3.284203487463981830e+00 3.926769386704963338e+00 2.672779034065834836e+00 -3.465994935182960202e+00 -2.520924980566779938e-01 -1.994871518659986909e-01 -2.364673659384579629e-01 -3.297159058975131507e-01 -3.227165156258959278e-01 8.757652350590651169e-01
5.031524911591372273e+00 5.614829564421873087e+00 5.792604880502319808e+00 -1.598096129087898554e+00 2.434424866427933321e+00 -4.680649113071082112e+00 2.279248143319909659e+00 3.646079129592359802e+00 -4.163102851328873477e+00 -8.072029859836660215e-01 -5.264255380878520851e-01 -5.915118325487149775e-01 -4.322816111481029844e-01 -6.630654817539315404e-01 8.750953122548786878e-01
5.880478423327220483e+00 5.275230285600304825e+00 5.646982743048064357e+00 -2.349556762751824124e+00 2.730951287104615766e+00 -3.955360154555829677e+00 2.881742350180518830e+00 1.525886745447158077e+00 -4.539305646963978091e+00 -4.752133639369298113e-01 -4.840994365239130182e-01 -4.652242012180887176e-01 -1.972000505786833113e-01 -7.985670135974809458e-01 1.069249902215849257e+00
2.879695592890349598e+00 3.191803016677124294e+00 8.746768920558935179e+00 -2.100345116499333642e+00 1.711581423516936873e+00 -4.429195583610328057e+00 2.939466951533699302e+00 3.383543209137860774e+00 -3.693470392490398879e+00 -2.830899164726685124e-01 -1.654325736504904110e-01 -4.431340283657020929e-01 -7.940319943900082666e-01 -6.202546698442099604e-01 1.264112945056269810e+00
3.410150677122202989e+00 4.592423711669399111e+00 7.044962050515632512e+00 -1.320352018529191929e+00 1.032154996221898324e+00 -5.332333710224973267e+00 2.368322937583721366e+00 2.772620758738675750e+00 -4.518001688445823838e+00 -2.602272612200360880e-01 -3.115328363814819923e-01 -4.082418474267519026e-01 -4.403492266367660113e-01 -4.604790964389640084e-01 9.948025914716744911e-01
4.359450223614716791e+00 4.304707899520620273e+00 6.912002403503354486e+00 -2.623509294376630940e+00 1.992859401360547178e+00 -4.167284085628602419e+00 2.298145557434583264e+00 3.133144781901587628e+00 -4.058482818833294203e+00 -3.053880507143603151e-01 -2.088564261125309685e-01 -3.454053259901879724e-01 -8.839086293914566461e-01 -6.869067334190579466e-01 7.323907812196686073e-01
4.928193033676619983e+00 5.039194366449222251e+00 6.825489937330800672e+00 -2.443366722368049082e+00 2.866312128434281625e+00 -3.824530860410020328e+00 9.610280697123370075e-01 2.621911720434136228e+00 -4.985746025505069845e+00 -5.563553349773497914e-01 -5.050211751225708312e-01 -7.004541297366753128e-01 -5.784311591423260124e-01 -5.634677723390375537e-01 6.610825133692102007e-01
6.162491465055308204e+00 4.483343118144648365e+00 5.847348744679405463e+00 -1.742762216950151100e+00 3.193845324549295928e+00 -3.789458438488416014e+00 3.492918208121444934e+00 2.361496980993453843e+00 -4.179789906411861544e+00 -2.885797361193964128e-01 -3.380745342364347983e-01 -6.663066070631725735e-01 -6.116553954474165389e-01 -2.328502575983818212e-01 4.231684018721134088e-01
2.347503878496004504e+00 4.775007455173024162e+00 7.703647661506944466e+00 -2.867428290428007287e+00 3.237628929943710432e+00 -3.365792879556674499e+00 3.022087367208579067e+00 1.540129068147846558e+00 -4.691868254578859698e+00 -6.880781324226219464e-01 -7.436556063991452969e-01 -5.108470434318254094e-01 -4.363389157634615101e-01 -7.387415525079161771e-01 5.576091179184715640e-01
5.060178188214264239e+00 2.074614123934384047e+00 7.678343155312645330e+00 -2.458496762877030672e+00 2.056668388516813106e+00 -4.416793519287240954e+00 3.004536083102496757e+00 3.119725595339538859e+00 -3.630162952030356216e+00 -3.656392971159008742e-01 -1.490994052844047402e-01 -4.290604690702072288e-01 -3.605279316540574430e-01 -4.530294405805575519e-01 5.010772499598492580e-01
4.209977741207404200e+00 7.492383868073662967e+00 4.236082985345682062e+00 -3.170180952908808525e+00 2.601228884183254042e+00 -3.880326868028879161e+00 2.883044208713732903e+00 3.952250392537736357e+00 -3.628718264993513909e+00 -4.002320589413828067e-01 -3.018055632836095237e-01 -5.751879700262931827e-01 -2.897278494235642210e-01 -5.989766454565348397e-01 5.075308445309157923e-01
3.971929535884832330e+00 4.541401829578096461e+00 7.554141474973517845e+00 -3.265101165896629354e+00 2.553905609996003356e+00 -2.582542287404834269e+00 2.391415507363869430e+00 3.466217017328357297e+00 -4.162616330498948969e+00 -4.761834190228056984e-01 -4.529163266950481104e-01 -2.897773971443891039e-01 -4.439532508446532577e-01 -3.293763803306839488e-01 9.741225706793381622e-01
